year,country_iso,country_name,trade_value,Country Name,Country Code,Indicator Name,Indicator Code,tax_rate,gdp_usd
2015,NGA,Nigeria,8312.24,Nigeria,NGA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,8.22,493026682800.63
2015,NGA,Nigeria,1155884.23,Nigeria,NGA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,8.22,493026682800.63
2015,NGA,Nigeria,2897.53,Nigeria,NGA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,8.22,493026682800.63
2015,NGA,Nigeria,38240039.37,Nigeria,NGA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,8.22,493026682800.63
2015,NGA,Nigeria,14694627.7,Nigeria,NGA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,8.22,493026682800.63
2015,NGA,Nigeria,106939614.65,Nigeria,NGA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,8.22,493026682800.63
2015,NGA,Nigeria,181455341.38,Nigeria,NGA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,8.22,493026682800.63
2015,NGA,Nigeria,21100.62,Nigeria,NGA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,8.22,493026682800.63
2015,NGA,Nigeria,212330.55,Nigeria,NGA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,8.22,493026682800.63
2015,NGA,Nigeria,60786647.11,Nigeria,NGA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,8.22,493026682800.63
2015,NGA,Nigeria,10346991.75,Nigeria,NGA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,8.22,493026682800.63
2015,NGA,Nigeria,2015439.09,Nigeria,NGA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,8.22,493026682800.63
2015,NGA,Nigeria,636981.66,Nigeria,NGA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,8.22,493026682800.63
2015,NGA,Nigeria,188629168.43,Nigeria,NGA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,8.22,493026682800.63
2015,NGA,Nigeria,1247393.26,Nigeria,NGA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,8.22,493026682800.63
2015,NGA,Nigeria,44212218.18,Nigeria,NGA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,8.22,493026682800.63
2015,NGA,Nigeria,4820814.3,Nigeria,NGA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,8.22,493026682800.63
2015,NGA,Nigeria,3259486.39,Nigeria,NGA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,8.22,493026682800.63
2015,NGA,Nigeria,2949465.2,Nigeria,NGA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,8.22,493026682800.63
2015,NGA,Nigeria,1310049443.35,Nigeria,NGA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,8.22,493026682800.63
2015,NGA,Nigeria,51802329.16,Nigeria,NGA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,8.22,493026682800.63
2015,NGA,Nigeria,7222595.37,Nigeria,NGA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,8.22,493026682800.63
2015,NGA,Nigeria,31295724.32,Nigeria,NGA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,8.22,493026682800.63
2015,NGA,Nigeria,396613.24,Nigeria,NGA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,8.22,493026682800.63
2015,NGA,Nigeria,162870312.98,Nigeria,NGA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,8.22,493026682800.63
2015,NGA,Nigeria,38921889.4,Nigeria,NGA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,8.22,493026682800.63
2015,NGA,Nigeria,183371412.47,Nigeria,NGA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,8.22,493026682800.63
2015,NGA,Nigeria,100553513.98,Nigeria,NGA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,8.22,493026682800.63
2015,NGA,Nigeria,7800786.71,Nigeria,NGA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,8.22,493026682800.63
2015,NGA,Nigeria,23396647.3,Nigeria,NGA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,8.22,493026682800.63
2015,NGA,Nigeria,658826405.42,Nigeria,NGA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,8.22,493026682800.63
2015,NGA,Nigeria,147930858.32,Nigeria,NGA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,8.22,493026682800.63
2015,NGA,Nigeria,134312336.69,Nigeria,NGA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,8.22,493026682800.63
2015,NGA,Nigeria,80900541.76,Nigeria,NGA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,8.22,493026682800.63
2015,NGA,Nigeria,1481341.61,Nigeria,NGA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,8.22,493026682800.63
2015,NGA,Nigeria,576235223.99,Nigeria,NGA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,8.22,493026682800.63
2015,NGA,Nigeria,58954082.69,Nigeria,NGA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,8.22,493026682800.63
2015,NGA,Nigeria,40550133.15,Nigeria,NGA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,8.22,493026682800.63
2015,NGA,Nigeria,597225821.36,Nigeria,NGA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,8.22,493026682800.63
2015,NGA,Nigeria,30439.72,Nigeria,NGA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,8.22,493026682800.63
2015,NGA,Nigeria,5504.42,Nigeria,NGA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,8.22,493026682800.63
2015,NGA,Nigeria,3180277521.07,Nigeria,NGA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,8.22,493026682800.63
2015,NGA,Nigeria,527158573.88,Nigeria,NGA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,8.22,493026682800.63
2015,NGA,Nigeria,651553295.9,Nigeria,NGA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,8.22,493026682800.63
2015,NGA,Nigeria,829605407.55,Nigeria,NGA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,8.22,493026682800.63
2015,NGA,Nigeria,1576392888.06,Nigeria,NGA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,8.22,493026682800.63
2015,NGA,Nigeria,452640936.18,Nigeria,NGA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,8.22,493026682800.63
2015,NGA,Nigeria,213133829.95,Nigeria,NGA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,8.22,493026682800.63
2015,NGA,Nigeria,8222379176.72,Nigeria,NGA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,8.22,493026682800.63
2015,NGA,Nigeria,2624788962.58,Nigeria,NGA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,8.22,493026682800.63
2015,NGA,Nigeria,1424858719.91,Nigeria,NGA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,8.22,493026682800.63
2015,NGA,Nigeria,1038308266.48,Nigeria,NGA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,8.22,493026682800.63
2015,NGA,Nigeria,469.61,Nigeria,NGA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,8.22,493026682800.63
2015,NGA,Nigeria,1076951.75,Nigeria,NGA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,8.22,493026682800.63
2015,NGA,Nigeria,442454.49,Nigeria,NGA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,8.22,493026682800.63
2015,NGA,Nigeria,55395.27,Nigeria,NGA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,8.22,493026682800.63
2015,NGA,Nigeria,108181.17,Nigeria,NGA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,8.22,493026682800.63
2015,NGA,Nigeria,1023763.56,Nigeria,NGA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,8.22,493026682800.63
2015,NGA,Nigeria,1093571.91,Nigeria,NGA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,8.22,493026682800.63
2015,NGA,Nigeria,6386078.54,Nigeria,NGA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,8.22,493026682800.63
2015,NGA,Nigeria,216708.4,Nigeria,NGA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,8.22,493026682800.63
2015,NGA,Nigeria,219185.64,Nigeria,NGA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,8.22,493026682800.63
2015,NGA,Nigeria,43064.92,Nigeria,NGA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,8.22,493026682800.63
2015,NGA,Nigeria,68239.25,Nigeria,NGA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,8.22,493026682800.63
2015,NGA,Nigeria,0.84,Nigeria,NGA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,8.22,493026682800.63
2015,NGA,Nigeria,2.97,Nigeria,NGA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,8.22,493026682800.63
2015,NGA,Nigeria,1839639.955,Nigeria,NGA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,8.22,493026682800.63
2015,IND,India,209.0,India,IND,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,7.32,2103588360044.94
2015,IND,India,209636.0,India,IND,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,7.32,2103588360044.94
2015,ZAF,South Africa,131577284.355,South Africa,ZAF,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,4.38,346709790458.563
2015,ZAF,South Africa,14569872.032,South Africa,ZAF,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,4.38,346709790458.563
2015,ZAF,South Africa,1352.699,South Africa,ZAF,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,4.38,346709790458.563
2015,ZAF,South Africa,33748545.491,South Africa,ZAF,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,4.38,346709790458.563
2015,ZAF,South Africa,93.582,South Africa,ZAF,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,4.38,346709790458.563
2015,ZAF,South Africa,16932.923,South Africa,ZAF,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,4.38,346709790458.563
2015,ZAF,South Africa,18.732,South Africa,ZAF,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,4.38,346709790458.563
2015,ZAF,South Africa,23159362.171,South Africa,ZAF,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,4.38,346709790458.563
2015,ZAF,South Africa,277598.249,South Africa,ZAF,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,4.38,346709790458.563
2015,IND,India,1889746.0,India,IND,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,7.32,2103588360044.94
2015,IND,India,47236.0,India,IND,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,7.32,2103588360044.94
2015,IND,India,363.0,India,IND,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,7.32,2103588360044.94
2015,IND,India,206389.0,India,IND,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,7.32,2103588360044.94
2015,IND,India,263.0,India,IND,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,7.32,2103588360044.94
2015,IND,India,972490.0,India,IND,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,7.32,2103588360044.94
2015,ZAF,South Africa,61466090.038,South Africa,ZAF,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,4.38,346709790458.563
2015,ZAF,South Africa,45391542.929,South Africa,ZAF,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,4.38,346709790458.563
2015,ZAF,South Africa,2474937.292,South Africa,ZAF,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,4.38,346709790458.563
2015,ZAF,South Africa,82126886.136,South Africa,ZAF,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,4.38,346709790458.563
2015,ZAF,South Africa,86208.082,South Africa,ZAF,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,4.38,346709790458.563
2015,ZAF,South Africa,5675.005,South Africa,ZAF,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,4.38,346709790458.563
2015,ZAF,South Africa,11338667.719,South Africa,ZAF,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,4.38,346709790458.563
2015,ZAF,South Africa,2228.086,South Africa,ZAF,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,4.38,346709790458.563
2015,ZAF,South Africa,137655558.067,South Africa,ZAF,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,4.38,346709790458.563
2015,ZAF,South Africa,6681.829,South Africa,ZAF,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,4.38,346709790458.563
2015,ZAF,South Africa,1764262.961,South Africa,ZAF,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,4.38,346709790458.563
2015,ZAF,South Africa,22768421.593,South Africa,ZAF,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,4.38,346709790458.563
2015,IND,India,1334495228.0,India,IND,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,7.32,2103588360044.94
2015,IND,India,174901655.0,India,IND,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,7.32,2103588360044.94
2015,IND,India,712108208.0,India,IND,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,7.32,2103588360044.94
2015,IND,India,29319348.0,India,IND,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,7.32,2103588360044.94
2015,IND,India,170747503.0,India,IND,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,7.32,2103588360044.94
2015,IND,India,675896608.0,India,IND,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,7.32,2103588360044.94
2015,IND,India,1818964449.0,India,IND,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,7.32,2103588360044.94
2015,IND,India,10059687874.0,India,IND,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,7.32,2103588360044.94
2015,IND,India,2429392437.0,India,IND,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,7.32,2103588360044.94
2015,IND,India,32575188.0,India,IND,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,7.32,2103588360044.94
2015,IND,India,1324852304.0,India,IND,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,7.32,2103588360044.94
2015,ZAF,South Africa,36306185.556,South Africa,ZAF,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,4.38,346709790458.563
2015,ZAF,South Africa,1648301.682,South Africa,ZAF,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,4.38,346709790458.563
2015,ZAF,South Africa,71287303.24,South Africa,ZAF,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,4.38,346709790458.563
2015,ZAF,South Africa,43091118.529,South Africa,ZAF,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,4.38,346709790458.563
2015,ZAF,South Africa,4496791.027,South Africa,ZAF,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,4.38,346709790458.563
2015,ZAF,South Africa,45782299.558,South Africa,ZAF,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,4.38,346709790458.563
2015,ZAF,South Africa,23478.769,South Africa,ZAF,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,4.38,346709790458.563
2015,ZAF,South Africa,2999697530.396,South Africa,ZAF,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,4.38,346709790458.563
2015,ZAF,South Africa,1303418809.059,South Africa,ZAF,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,4.38,346709790458.563
2015,ZAF,South Africa,4317772.037,South Africa,ZAF,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,4.38,346709790458.563
2015,ZAF,South Africa,304935791.721,South Africa,ZAF,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,4.38,346709790458.563
2015,ZAF,South Africa,195687287.906,South Africa,ZAF,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,4.38,346709790458.563
2015,IND,India,62782564.0,India,IND,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,7.32,2103588360044.94
2015,IND,India,14250007.0,India,IND,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,7.32,2103588360044.94
2015,IND,India,151118620.0,India,IND,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,7.32,2103588360044.94
2015,IND,India,215135744.0,India,IND,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,7.32,2103588360044.94
2015,IND,India,16988378.0,India,IND,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,7.32,2103588360044.94
2015,IND,India,36983471.0,India,IND,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,7.32,2103588360044.94
2015,IND,India,5045646.0,India,IND,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,7.32,2103588360044.94
2015,IND,India,31.0,India,IND,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,7.32,2103588360044.94
2015,IND,India,1918860.0,India,IND,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,7.32,2103588360044.94
2015,IND,India,51125113.0,India,IND,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,7.32,2103588360044.94
2015,IND,India,309247193.0,India,IND,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,7.32,2103588360044.94
2015,ZAF,South Africa,30187253.345,South Africa,ZAF,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,4.38,346709790458.563
2015,ZAF,South Africa,21817774.5,South Africa,ZAF,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,4.38,346709790458.563
2015,ZAF,South Africa,32062008.005,South Africa,ZAF,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,4.38,346709790458.563
2015,ZAF,South Africa,260557472.52,South Africa,ZAF,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,4.38,346709790458.563
2015,ZAF,South Africa,10927050.722,South Africa,ZAF,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,4.38,346709790458.563
2015,ZAF,South Africa,1636808.086,South Africa,ZAF,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,4.38,346709790458.563
2015,ZAF,South Africa,13903395.917,South Africa,ZAF,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,4.38,346709790458.563
2015,ZAF,South Africa,587.118,South Africa,ZAF,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,4.38,346709790458.563
2015,ZAF,South Africa,461843859.76,South Africa,ZAF,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,4.38,346709790458.563
2015,ZAF,South Africa,2236326.321,South Africa,ZAF,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,4.38,346709790458.563
2015,ZAF,South Africa,128330373.398,South Africa,ZAF,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,4.38,346709790458.563
2015,ZAF,South Africa,307958504.356,South Africa,ZAF,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,4.38,346709790458.563
2015,IND,India,59388472.0,India,IND,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,7.32,2103588360044.94
2015,IND,India,69228922.0,India,IND,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,7.32,2103588360044.94
2015,IND,India,19352567577.0,India,IND,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,7.32,2103588360044.94
2015,IND,India,1263871011.0,India,IND,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,7.32,2103588360044.94
2015,IND,India,1014039397.0,India,IND,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,7.32,2103588360044.94
2015,IND,India,2739496394.0,India,IND,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,7.32,2103588360044.94
2015,IND,India,358626215.0,India,IND,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,7.32,2103588360044.94
2015,IND,India,27553.0,India,IND,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,7.32,2103588360044.94
2015,IND,India,24943478.0,India,IND,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,7.32,2103588360044.94
2015,IND,India,348678777.0,India,IND,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,7.32,2103588360044.94
2015,IND,India,1569411108.0,India,IND,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,7.32,2103588360044.94
2015,ZAF,South Africa,69368892.573,South Africa,ZAF,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,4.38,346709790458.563
2015,ZAF,South Africa,44121009.641,South Africa,ZAF,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,4.38,346709790458.563
2015,ZAF,South Africa,3950001314.518,South Africa,ZAF,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,4.38,346709790458.563
2015,ZAF,South Africa,584166006.221,South Africa,ZAF,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,4.38,346709790458.563
2015,ZAF,South Africa,155121057.326,South Africa,ZAF,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,4.38,346709790458.563
2015,ZAF,South Africa,139261546.409,South Africa,ZAF,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,4.38,346709790458.563
2015,ZAF,South Africa,161931575.828,South Africa,ZAF,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,4.38,346709790458.563
2015,ZAF,South Africa,1652098.317,South Africa,ZAF,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,4.38,346709790458.563
2015,ZAF,South Africa,132127894.497,South Africa,ZAF,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,4.38,346709790458.563
2015,ZAF,South Africa,21278522.597,South Africa,ZAF,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,4.38,346709790458.563
2015,ZAF,South Africa,185914221.369,South Africa,ZAF,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,4.38,346709790458.563
2015,ZAF,South Africa,437696499.404,South Africa,ZAF,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,4.38,346709790458.563
2015,IND,India,22160973.0,India,IND,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,7.32,2103588360044.94
2015,IND,India,7793576.0,India,IND,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,7.32,2103588360044.94
2015,IND,India,1112964767.0,India,IND,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,7.32,2103588360044.94
2015,IND,India,879930032.0,India,IND,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,7.32,2103588360044.94
